time;x1;y1;x2;y2
49.845898;605;401;455;305
49.877699;447;226;605;400
49.909627;446;228;605;400
49.945508;443;230;605;399
49.977566;440;232;605;400
50.010101;436;234;605;400
50.042432;433;236;604;400
50.077771;429;239;604;400
50.109812;424;242;604;400
50.141684;420;244;604;400
50.178389;414;247;604;400
50.210052;409;249;604;400
50.276450;403;252;604;400
50.278160;420;244;604;400
50.309652;390;257;603;400
50.341496;381;260;603;400
50.377580;372;262;602;400
50.409575;362;265;386;349
50.441892;330;136;372;351
50.477805;326;137;359;353
50.512058;321;138;346;351
50.541576;317;138;333;352
50.577721;312;139;318;352
50.609591;307;139;302;352
50.641669;303;139;284;352
50.673487;298;138;308;235
50.710429;292;138;304;234
50.741442;288;138;236;345
50.773749;284;137;224;341
50.809515;279;136;571;272
50.841523;276;135;201;330
50.877301;274;134;191;326
50.907866;576;276;182;322
50.942163;577;277;174;319
50.945659;276;135;201;330
51.009829;579;277;164;316
51.041661;581;278;163;317
51.073629;537;355;163;318
51.109607;113;421;163;321
51.141596;542;356;166;325
51.173510;543;357;172;328
51.205585;546;357;179;331
51.241488;547;358;188;335
51.273515;549;359;199;337
51.305466;552;360;221;340
51.346744;554;362;227;344
51.373774;275;135;243;347
51.405797;278;137;528;413
51.441753;285;137;278;351
51.473786;293;138;289;352
51.506161;301;139;304;353
51.541953;309;139;320;352
51.573649;316;138;336;351
51.605640;323;137;351;349
51.641532;328;136;364;347
51.673535;333;135;377;345
51.705475;336;134;387;343
51.749543;338;134;396;341
51.752847;328;136;364;347
51.804892;606;277;606;373
51.840656;606;277;606;372
51.872505;607;277;606;374
51.904422;607;277;606;378
51.954089;607;277;606;379
51.956640;606;277;606;372
52.004505;609;277;606;381
52.040626;609;277;606;380
52.072610;610;277;606;382
52.104451;338;134;606;382
52.140572;336;135;606;383
52.172797;334;135;606;384
52.204602;332;136;606;385
52.236391;329;137;606;385
52.272607;327;137;364;354
52.305169;324;138;355;354
52.336590;322;138;347;353
52.372814;319;138;339;351
52.404628;317;138;329;352
52.436682;314;139;316;352
52.472745;312;139;302;352
